[1772126890245] ID:0x414 DLC:64 DATA:00 00 20 7a d6 9c 57 63 36 ac cf 2c e5 dd 4f 70 6f cd 64 6a 42 13 02 68 ab 02 b5 b1 10 0d d0 45 74 84 2a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890245] ID:0x3a4 DLC:64 DATA:00 00 20 be 1d b4 b5 ff 64 f3 6c de 1b 5b fe 27 7c 60 3c 09 1d b6 ec 64 40 26 96 17 49 f0 a5 de db 52 5e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890245] ID:0x604 DLC:64 DATA:00 00 20 8f 55 29 e0 f2 3d 2f 8d 28 04 20 53 f0 43 15 9a 0a 66 a4 a4 63 d5 68 45 72 38 94 3c 32 4c 35 86 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890245] ID:0x404 DLC:64 DATA:00 00 20 2c 16 59 a8 ae c2 da 81 24 36 4c 17 cc f7 86 a3 9d 89 a8 be e3 d4 36 b2 cf f1 20 a9 0f be 20 ab 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890246] ID:0x6a4 DLC:64 DATA:00 00 20 cd 58 43 ca e3 e3 f3 71 0f 37 5b 35 7e 30 f5 27 35 05 7d 8e 3c 03 a7 60 0b 7c 70 49 8b 43 f7 70 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890249] ID:0x4a4 DLC:64 DATA:00 00 20 00 28 8b 8a c4 43 29 6f 55 30 36 af 8c dc 53 04 de 69 24 e7 1b 12 1c 25 81 95 1e f3 15 1e 08 fe 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890249] ID:0x314 DLC:64 DATA:00 00 20 1a 53 6f 3a 1e 2f b5 45 bf 84 ac b9 25 51 79 00 f5 37 55 0c 8f 30 52 b2 04 6a 89 c5 7f 8d ab 7a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890252] ID:0x204 DLC:64 DATA:00 00 20 83 02 bf f7 6e 02 55 d2 21 7a 8a 1a e0 70 e5 fe ca 8c 7f 30 55 c4 d3 b5 a3 6b 59 69 63 9e 22 38 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890302] ID:0x204 DLC:64 DATA:00 00 20 57 20 0f 3a c1 70 fd a2 69 49 0a e5 4a 48 e8 2f d3 c1 fe ef 42 c5 be 42 4d e6 db ed 7e 25 14 b3 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890354] ID:0x204 DLC:64 DATA:00 00 20 0b 6a 46 02 f0 33 a2 ee 19 93 80 8d e0 d5 06 43 61 c0 be 1c 08 b0 e4 96 db 12 dd a3 aa 9b 2b a5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890404] ID:0x204 DLC:64 DATA:00 00 20 79 36 11 07 7f 72 53 3b 05 30 41 2b 08 9d ad fa 64 66 48 af b8 1e 87 89 7a 7b 16 e9 10 64 ec 65 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890444] ID:0x504 DLC:64 DATA:00 00 20 a0 f3 9e 00 13 53 a5 c0 4c e9 9a 5f dd 35 c7 ba 5b ec 65 99 81 12 2a a5 de 6e 74 35 91 f6 b6 83 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890445] ID:0x414 DLC:64 DATA:00 00 20 14 28 de ed b8 29 db 2b 35 71 0d cd 24 cb 22 15 63 95 d1 6e 58 3f bd 74 b4 32 6f 3c 64 47 5d 37 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890445] ID:0x614 DLC:64 DATA:00 00 20 26 8e 9f 8f 73 5d e6 72 31 0b b8 cb 2c 8d 38 e7 18 57 dd 67 af de bf 90 30 af d8 81 b3 d4 0a 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890445] ID:0x304 DLC:64 DATA:00 00 20 c0 38 63 4f b9 5c c9 1d b2 96 46 0b 5a 2b d8 07 8b cc b5 28 c5 8a 0a 8e 79 88 88 39 43 2a 46 6f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890446] ID:0x4a4 DLC:64 DATA:00 00 20 2f e8 85 8e 19 9d 55 4b d5 80 8a b9 3a 74 34 9a e5 23 f9 80 11 d4 92 ad cc ab db c0 d7 fb 79 38 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890446] ID:0x6a4 DLC:64 DATA:00 00 20 ec 21 f8 e3 83 92 cd bd 62 69 26 fc 68 d9 98 7e db 4a 5b 58 ac e6 ce 2a 9e e5 12 4b 14 c9 93 28 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890446] ID:0x314 DLC:64 DATA:00 00 20 46 82 6e d2 bb 05 22 1f c7 e1 61 7a b9 84 f2 ea 83 b5 dd 19 19 5d 70 5b 7d c7 6c 1c 68 3e 0d 8f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890446] ID:0x3a4 DLC:64 DATA:00 00 20 77 4e 84 57 86 7f 02 76 26 f8 7a 3a e7 48 9b 61 f9 10 e4 5b b3 0e 48 76 ec ed 2a d8 f4 3d 1e ad 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890446] ID:0x404 DLC:64 DATA:00 00 20 16 73 e1 49 bd 75 60 87 90 6e 75 7d a6 fe 97 98 eb 3f f5 9d 71 be 9c 16 11 12 b6 57 f3 46 fc 42 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890446] ID:0x604 DLC:64 DATA:00 00 20 1f 91 3f 20 24 56 55 29 e3 6a 2a 17 d9 7e 75 aa 82 4e ca 7e fb 89 a4 66 d0 da ce ef 36 ad 49 5a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890455] ID:0x204 DLC:64 DATA:00 00 20 5f 97 e5 f7 89 88 8a 16 c3 d3 ba 05 a9 70 3a a0 cf 43 e3 0f 54 c6 8e 6d 0b d9 c7 26 bf ee 30 1b 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890505] ID:0x204 DLC:64 DATA:00 00 20 ee f9 d4 a9 70 2e 47 18 8e dc 7a 6d 42 e2 d1 d6 03 df d0 a2 43 29 b3 d4 9f 38 3d dd ad 70 1f 32 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890556] ID:0x204 DLC:64 DATA:00 00 20 e3 01 c8 da 16 f7 a2 57 b1 58 80 0f e8 d5 53 79 b9 6c ee 57 97 23 c0 4b 0e 0a 64 89 ae fb a4 47 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890607] ID:0x204 DLC:64 DATA:00 00 20 a0 93 7b 80 71 d0 d2 67 78 ca 78 5d f4 ba 07 04 b5 ed b6 90 69 f1 43 39 89 af b9 45 51 ad f4 26 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890645] ID:0x504 DLC:64 DATA:00 00 20 bb 53 bc ea e3 4f 9e 65 a4 fe eb b8 b0 e0 ab ec d3 f2 56 e2 41 c9 ec 99 d0 96 30 be 93 6e 19 ea 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890645] ID:0x414 DLC:64 DATA:00 00 20 f0 f6 22 09 c9 df e4 3e a7 4a 48 34 64 31 f4 62 be f4 25 72 ba 50 3e c5 96 d7 6b 5f 90 30 48 1f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890646] ID:0x304 DLC:64 DATA:00 00 20 74 5b 40 3d f1 7d c9 16 c8 1d f9 2d d0 c1 e7 12 5a 90 b7 13 3e bd da c2 e4 a8 58 77 4c 70 6a e7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890647] ID:0x614 DLC:64 DATA:00 00 20 c8 10 62 62 6f 1b 0f a1 65 be dc c6 04 28 fd da 27 a4 02 9d 7d 9c f8 fd 44 b4 d0 67 fc 8f 1a 9a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890647] ID:0x3a4 DLC:64 DATA:00 00 20 cc b3 72 e0 c8 47 d6 67 b2 a4 99 8e c0 d0 90 67 b6 02 0d 7a 47 95 2d f8 7c 54 fb 0a 6b 0c df 29 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890647] ID:0x404 DLC:64 DATA:00 00 20 d0 5d 9b 63 5c 03 cc 9e d1 99 df 8c 0d 1e 76 a5 3b 0e fa 3a 26 4b f0 4e fb 0a ce 0b 7f a3 cc 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890648] ID:0x604 DLC:64 DATA:00 00 20 23 15 e9 84 13 00 23 40 4b 91 12 56 bf f3 25 16 ac 7c c7 2d 4e a6 06 bb 93 48 15 de c7 c2 3f 0d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890648] ID:0x4a4 DLC:64 DATA:00 00 20 8c 36 8f e9 d0 f5 91 dc 8f 54 97 b4 40 02 31 cd 85 1d dd 87 35 64 08 93 2c 3d 37 a1 1d af e6 d0 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890648] ID:0x6a4 DLC:64 DATA:00 00 20 f2 0d 4f 64 84 09 1f 80 27 ec b3 34 ad f5 04 e3 28 55 c5 ef de e8 0f b0 73 35 3d d0 5d 57 27 eb 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890648] ID:0x314 DLC:64 DATA:00 00 20 04 c0 42 77 e4 08 16 ab 71 86 a9 c2 15 c1 9c 80 47 01 a1 fe 42 39 79 0b 33 9e 79 e4 c2 d1 4d 8f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890658] ID:0x204 DLC:64 DATA:00 00 20 d8 b3 4d 59 e7 93 52 17 0e 55 31 8b 1b d0 17 08 ee b3 d3 11 f8 26 76 8b e1 c9 74 0e 27 b5 56 2a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890710] ID:0x204 DLC:64 DATA:00 00 20 d6 58 16 12 d1 cf c9 10 d5 cb 05 44 bd 01 74 e6 13 63 37 10 ac a8 17 13 49 b8 c3 5c dd 20 9f 85 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890760] ID:0x204 DLC:64 DATA:00 00 20 f3 de e2 a6 05 9d 0e 6d 4f 9a ee 74 34 93 72 39 e6 45 b3 a3 c2 9c c4 bc 14 08 54 64 12 ca e3 40 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890811] ID:0x204 DLC:64 DATA:00 00 20 88 a5 e9 f7 06 15 09 77 f0 2b 11 2e 3e 3c 80 99 1e 74 0f 6f 06 d9 96 73 b6 0b d0 00 6b 91 67 24 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890845] ID:0x414 DLC:64 DATA:00 00 20 de 9a 91 8e 03 ec a1 57 94 d1 c6 4c 0a 1f 7d 2d 85 32 f0 dd 1f a8 01 23 67 b6 cd df 93 53 13 d2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890846] ID:0x304 DLC:64 DATA:00 00 20 d1 57 46 34 15 f5 5d e0 72 d6 aa 37 55 e0 ea 1c 11 24 7d c4 00 a4 86 7d 19 e5 10 03 72 79 c6 7a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890846] ID:0x504 DLC:64 DATA:00 00 20 e9 7f bc ae 90 ab ee e8 06 c3 8f 0a 76 b2 d6 b2 00 b5 87 60 da 5c b6 d0 f5 49 05 f1 2b d2 2e 5f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890846] ID:0x4a4 DLC:64 DATA:00 00 20 19 81 ab ad 35 bc 52 c8 d7 47 dd 63 82 02 7c ee 1b 35 65 fa 7f fc 70 eb 00 73 54 4f 25 d0 ec 57 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890846] ID:0x6a4 DLC:64 DATA:00 00 20 dc 5b 83 e3 d7 d0 56 21 da 8d cf e5 d9 bb 47 c9 84 bf 94 11 70 f7 be b3 8a 7e 6e fb 76 b0 bb 9e 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890846] ID:0x314 DLC:64 DATA:00 00 20 36 d3 07 cf de 92 1b cd 1e b4 9f 6d 88 ae ae c8 7f 91 6a 6f 10 f4 a2 cf ea d3 18 47 e8 79 91 b6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890846] ID:0x614 DLC:64 DATA:00 00 20 32 72 8e 0b af 04 11 8b 01 1d f9 1f b6 ab 5a 2c d9 b2 32 ab 82 09 32 c3 4b b3 01 79 0e f2 ba 44 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890846] ID:0x3a4 DLC:64 DATA:00 00 20 ae ce 20 37 9a b1 cc 57 ca d7 35 f5 82 26 81 39 90 15 b5 e9 01 0d 17 b2 31 46 1a 75 1c 17 2b ba 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890846] ID:0x404 DLC:64 DATA:00 00 20 fc 62 37 10 6e ce 58 df 6f b2 81 41 db 7d ea 52 7a cd e6 26 fd 3e 3e 91 78 c2 f9 4e 92 b0 a0 4c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890846] ID:0x604 DLC:64 DATA:00 00 20 d1 da 85 01 19 7d 1e f4 63 2f fc f5 8c 28 73 03 12 40 8f d2 6d fe 06 82 f4 09 1e da 45 86 b2 e1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890864] ID:0x204 DLC:64 DATA:00 00 20 bb e9 fa 52 dc 60 97 2e 71 84 59 7e 11 d7 7f b8 e3 e5 b1 36 e7 ba 90 cb 29 1d 61 8c 22 89 bd df 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890915] ID:0x204 DLC:64 DATA:00 00 20 28 d8 ff a8 f4 99 01 53 1c 61 ab c3 d1 1a 0f c5 43 15 8c 7a ce 16 20 07 05 33 f2 42 69 15 8b f4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126890966] ID:0x204 DLC:64 DATA:00 00 20 0d ca 62 84 09 64 60 21 20 fb 62 1c 86 d8 26 f1 d5 12 86 f3 92 fd 64 f6 93 04 82 64 04 de ac b7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891018] ID:0x204 DLC:64 DATA:00 00 20 29 55 3d 4d 79 89 9f 95 e1 a7 e7 7d aa 75 f5 0c 88 75 40 7f 02 39 16 99 d4 4b 99 0a c7 dc b4 08 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891045] ID:0x304 DLC:64 DATA:00 00 20 f0 c5 c3 c1 64 40 a2 df aa 35 e6 98 66 25 6d 29 60 fd f7 e7 03 89 20 3c 7e 65 67 96 b7 f6 90 09 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891045] ID:0x414 DLC:64 DATA:00 00 20 b4 68 d6 a5 0b 76 a9 f4 6a 51 e3 5c f8 fe 55 9b 7c c9 44 0a 0e ea ec 45 2b 22 9d 3f f5 5f e5 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891045] ID:0x3a4 DLC:64 DATA:00 00 20 34 f5 df 8a fc e4 7d 48 f5 2d d7 f2 f7 8e fb 18 c2 82 2a 5a f0 e9 ab 37 7d ee ba 94 76 79 9c 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891045] ID:0x404 DLC:64 DATA:00 00 20 70 88 fa 13 00 02 32 2c 9a c0 05 75 45 d9 9c ac d7 dc 8f 82 8a 5c e2 a8 30 9f 6c c1 fc 3f 55 9a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891046] ID:0x4a4 DLC:64 DATA:00 00 20 d0 b6 ea e6 75 74 59 5e 99 4a b1 12 18 9c 3f c7 91 4c 85 86 bf 9d c5 9c 8f 67 f9 cd 0a 4e fc e5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891046] ID:0x314 DLC:64 DATA:00 00 20 b7 0f 6b 16 8d b7 3d 4c ac 4a 38 e5 50 95 ca 29 d5 e8 44 62 0b 88 62 e5 af 14 9e 4e c4 fe d9 e8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891046] ID:0x504 DLC:64 DATA:00 00 20 a9 eb b2 8d 70 25 6b e3 d1 99 d2 e1 04 8f b7 6a 4c 0a b0 f7 19 e1 1f c3 1e 65 f0 50 82 fc c1 68 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891046] ID:0x6a4 DLC:64 DATA:00 00 20 95 d7 2d 3b f1 3b f8 5c 2c be 11 5f a6 c8 83 c3 c5 95 8f 16 4f 08 5e 6f 39 5f 0e 0e 76 28 4c 14 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891046] ID:0x614 DLC:64 DATA:00 00 20 45 3c 23 0e cf 4b af af 6a fd 98 d2 60 e1 81 a6 07 b9 22 04 66 9d e3 3a 52 2d d4 ab d1 c6 c0 2f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891046] ID:0x604 DLC:64 DATA:00 00 20 29 35 28 61 37 f5 a1 20 33 a5 9d 3d c7 ed 3b af eb e2 5b 18 0e e8 d8 67 9f 94 3a fa 0e 85 3b 8f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891069] ID:0x204 DLC:64 DATA:00 00 20 34 10 2d 11 81 4f 46 f1 c0 49 a9 c1 78 0a bc f9 ca 63 c9 29 ac ce 79 c9 ab dc 7d 71 09 38 d9 93 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891120] ID:0x204 DLC:64 DATA:00 00 20 62 5f 0e e9 8f 47 81 f0 bc 8b 2b ee 4a d6 3e e5 1f 06 a7 b9 42 10 33 d3 27 16 75 16 ac e6 f1 0c 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891170] ID:0x204 DLC:64 DATA:00 00 20 fd 83 df d7 5f 75 28 51 24 68 62 ea 57 25 10 bf 67 fc 48 32 f9 08 e7 51 bc f7 c2 a3 48 81 c2 72 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891221] ID:0x204 DLC:64 DATA:00 00 20 2f ba 36 06 06 7b ae 21 8a 95 87 a2 31 ed d3 96 fd 52 82 9e 06 40 f9 78 7b df c2 e1 c3 a0 18 04 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x614 DLC:64 DATA:00 00 20 4d c1 3f 79 00 6e bc 03 3d 24 86 ec cf 97 c7 82 c9 ad de 38 ce 8d 0a 99 b5 5b 87 3e a7 31 59 3f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x304 DLC:64 DATA:00 00 20 c3 75 2f dc 1f 87 05 13 57 c3 5a 8d 3d a7 d5 62 c4 dd 06 05 65 31 ff ce 33 a7 a1 56 04 50 bb 82 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x414 DLC:64 DATA:00 00 20 cd 36 be d2 c3 81 6b f7 b6 61 9e 2d d0 33 40 21 91 ee 92 e1 98 fc d0 95 e9 3a f9 f1 42 71 8b 1a 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x504 DLC:64 DATA:00 00 20 91 9e 14 27 c5 6d 3b d0 23 6b b9 a1 b3 35 ed 33 8e 64 b1 93 33 53 a1 a5 2e 2f f4 bd 51 dd 66 d9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x6a4 DLC:64 DATA:00 00 20 37 b2 a6 83 a2 a5 67 96 91 a8 d6 dd 5a 88 a4 3e a9 8b 9b 4a 1f 3b b0 b5 4b 78 b4 7a 72 0a 70 d8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x4a4 DLC:64 DATA:00 00 20 96 6d 1f db 7e 24 57 b9 98 08 8d 7b d6 50 27 94 89 39 83 47 f8 cb c9 e1 ed 6b 33 c5 5a 76 66 8f 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x314 DLC:64 DATA:00 00 20 31 36 d1 be 73 1e 54 1d bd 23 b7 ce 5b 6c 82 5c 03 14 22 23 20 6e 6c d2 ef 6d 87 f8 f7 a2 2b 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x3a4 DLC:64 DATA:00 00 20 eb cf d9 da f5 ad 87 5e c6 16 d9 b7 82 e6 83 01 e7 06 e5 a8 2d 72 5c 50 88 ab fe f7 a0 95 a3 df 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x604 DLC:64 DATA:00 00 20 e6 54 7d 7d 1f 22 81 ec eb 04 6f 03 ee 07 9c 7d 70 e6 57 4a b4 2d 62 3b af 19 4e 2d 86 1f 64 ff 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891246] ID:0x404 DLC:64 DATA:00 00 20 0f 98 c2 9f f9 fe fd 4a 27 2c a8 83 52 48 f4 72 d8 ca 15 2c 70 eb d1 0b a6 d4 83 a6 d7 09 e5 21 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891272] ID:0x204 DLC:64 DATA:00 00 20 97 3c 1d db d0 fe b0 2f 41 94 55 21 6d bf 69 af d9 a4 09 72 e4 f0 d4 ad 49 ee bd 07 42 2e f4 91 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891322] ID:0x204 DLC:64 DATA:00 00 20 e1 71 fe ad 83 ef f7 0c fc 02 5a c5 cb 3f e4 3f dc f4 ca 71 5e da eb d0 46 43 3a cc cb 03 c3 f9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891373] ID:0x204 DLC:64 DATA:00 00 20 b4 ce a9 30 b9 cb ee b1 27 fa 02 ef 80 3f 59 f4 d0 4b b4 f0 3e 31 03 f5 55 d8 9f 13 28 99 59 81 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891424] ID:0x204 DLC:64 DATA:00 00 20 c7 6b 34 5e d7 91 06 f8 fd 81 19 25 d2 8b fc 72 7e 27 51 67 ef aa 41 98 29 7a 81 fa de 6f dc c7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891446] ID:0x614 DLC:64 DATA:00 00 20 00 3a 48 26 3c b6 6e 11 7a 08 d5 12 fb 63 19 3f 4d dc 24 b6 80 4a 91 5b 69 97 d9 6e 85 a4 5b 92 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
[1772126891447] ID:0x414 DLC:64 DATA:00 00 20 8a 9e 86 22 09 d9 f6 ba f4 55 47 3a d8 7b 2b 84 48 3c 2b 3d 1f 2d e6 64 ed a4 f6 c9 d7 35 f4 6d 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 
